tic,datadate,gvkeyx,conm,spmi,prccd,prccddiv
I0124,2005-03-10,156765,Russell 2000,,1558.13817000,2592.46719000
I0124,2005-03-11,156765,Russell 2000,,1557.89618000,2592.54193000
I0124,2005-03-14,156765,Russell 2000,,1566.50132000,2606.92949000
I0124,2005-03-15,156765,Russell 2000,,1557.84937000,2592.68850000
I0124,2005-03-16,156765,Russell 2000,,1548.14194000,2576.70312000
I0124,2005-03-17,156765,Russell 2000,,1554.46087000,2587.26900000
I0124,2005-03-18,156765,Russell 2000,,1547.27513000,2575.37120000
I0124,2005-03-21,156765,Russell 2000,,1544.80225000,2571.27465000
I0124,2005-03-22,156765,Russell 2000,,1537.36306000,2559.14801000
I0124,2005-03-23,156765,Russell 2000,,1521.15306000,2532.20208000
I0124,2005-03-24,156765,Russell 2000,,1529.12470000,2545.48148000
I0124,2005-03-28,156765,Russell 2000,,1528.76338000,2544.91782000
I0124,2005-03-29,156765,Russell 2000,,1502.68931000,2502.67025000
I0124,2005-03-30,156765,Russell 2000,,1528.20984000,2545.35583000
I0124,2005-03-31,156765,Russell 2000,,1528.64824000,2546.25032000
I0124,2005-04-01,156765,Russell 2000,,1519.90138000,2531.69979000
I0124,2005-04-04,156765,Russell 2000,,1525.37359000,2540.87021000
I0124,2005-04-05,156765,Russell 2000,,1527.22201000,2544.04890000
I0124,2005-04-06,156765,Russell 2000,,1531.48388000,2551.39706000
I0124,2005-04-07,156765,Russell 2000,,1540.30407000,2566.24930000
I0124,2005-04-08,156765,Russell 2000,,1517.90507000,2529.01774000
I0124,2005-04-11,156765,Russell 2000,,1509.01157000,2514.21774000
I0124,2005-04-12,156765,Russell 2000,,1523.56832000,2538.47258000
I0124,2005-04-13,156765,Russell 2000,,1497.50973000,2495.42544000
I0124,2005-04-14,156765,Russell 2000,,1471.14409000,2451.52914000
I0124,2005-04-15,156765,Russell 2000,,1443.41279000,2405.36950000
I0124,2005-04-18,156765,Russell 2000,,1454.73521000,2424.35601000
I0124,2005-04-19,156765,Russell 2000,,1478.60479000,2464.13532000
I0124,2005-04-20,156765,Russell 2000,,1453.79810000,2422.82780000
I0124,2005-04-21,156765,Russell 2000,,1488.64922000,2480.94669000
I0124,2005-04-22,156765,Russell 2000,,1465.16693000,2441.81167000
I0124,2005-04-25,156765,Russell 2000,,1482.33080000,2470.41657000
I0124,2005-04-26,156765,Russell 2000,,1460.52951000,2434.11497000
I0124,2005-04-27,156765,Russell 2000,,1459.22889000,2432.33486000
I0124,2005-04-28,156765,Russell 2000,,1429.09337000,2382.34041000
I0124,2005-04-29,156765,Russell 2000,,1439.93405000,2400.42900000
I0124,2005-05-02,156765,Russell 2000,,1456.03354000,2427.28749000
I0124,2005-05-03,156765,Russell 2000,,1452.62392000,2421.64381000
I0124,2005-05-04,156765,Russell 2000,,1479.30560000,2466.25344000
I0124,2005-05-05,156765,Russell 2000,,1480.34273000,2468.14399000
I0124,2005-05-06,156765,Russell 2000,,1482.53427000,2472.00373000
I0124,2005-05-09,156765,Russell 2000,,1498.41734000,2498.51784000
I0124,2005-05-10,156765,Russell 2000,,1478.86898000,2465.98149000
I0124,2005-05-11,156765,Russell 2000,,1480.18620000,2468.55214000
I0124,2005-05-12,156765,Russell 2000,,1458.60743000,2432.73563000
I0124,2005-05-13,156765,Russell 2000,,1446.49245000,2412.66183000
I0124,2005-05-16,156765,Russell 2000,,1470.59281000,2452.91679000
I0124,2005-05-17,156765,Russell 2000,,1479.43697000,2467.70671000
I0124,2005-05-18,156765,Russell 2000,,1510.77412000,2520.14920000
I0124,2005-05-19,156765,Russell 2000,,1517.18470000,2530.88307000
I0124,2005-05-20,156765,Russell 2000,,1514.58502000,2526.58843000
I0124,2005-05-23,156765,Russell 2000,,1523.16665000,2540.96126000
I0124,2005-05-24,156765,Russell 2000,,1523.36390000,2541.35550000
I0124,2005-05-25,156765,Russell 2000,,1507.09717000,2514.30782000
I0124,2005-05-26,156765,Russell 2000,,1527.72296000,2548.85665000
I0124,2005-05-27,156765,Russell 2000,,1533.19087000,2558.33003000
I0124,2005-05-31,156765,Russell 2000,,1532.71449000,2557.53957000
I0124,2005-06-01,156765,Russell 2000,,1550.24027000,2586.89937000
I0124,2005-06-02,156765,Russell 2000,,1553.90597000,2593.09613000
I0124,2005-06-03,156765,Russell 2000,,1541.66000000,2572.70806000
I0124,2005-06-06,156765,Russell 2000,,1548.19577000,2583.63256000
I0124,2005-06-07,156765,Russell 2000,,1550.29252000,2587.16462000
I0124,2005-06-08,156765,Russell 2000,,1542.05646000,2573.64486000
I0124,2005-06-09,156765,Russell 2000,,1556.38443000,2597.63992000
I0124,2005-06-10,156765,Russell 2000,,1556.61689000,2598.07871000
I0124,2005-06-13,156765,Russell 2000,,1563.30262000,2609.74398000
I0124,2005-06-14,156765,Russell 2000,,1576.64743000,2632.14655000
I0124,2005-06-15,156765,Russell 2000,,1583.62088000,2644.00857000
I0124,2005-06-16,156765,Russell 2000,,1600.61120000,2672.46541000
I0124,2005-06-17,156765,Russell 2000,,1601.00250000,2673.13804000
I0124,2005-06-20,156765,Russell 2000,,1595.16444000,2663.44817000
I0124,2005-06-21,156765,Russell 2000,,1593.19513000,2660.25050000
I0124,2005-06-22,156765,Russell 2000,,1599.17201000,2670.35560000
I0124,2005-06-23,156765,Russell 2000,,1575.98661000,2631.65759000
I0124,2005-06-24,156765,Russell 2000,,1566.75637000,2616.29290000
I0124,2005-06-27,156765,Russell 2000,,1561.54214000,2607.62749000
I0124,2005-06-28,156765,Russell 2000,,1594.27907000,2663.44730000
I0124,2005-06-29,156765,Russell 2000,,1597.45286000,2668.95318000
I0124,2005-06-30,156765,Russell 2000,,1589.75218000,2656.18603000
I0124,2005-07-01,156765,Russell 2000,,1598.16002000,2670.29615000
I0124,2005-07-05,156765,Russell 2000,,1623.46964000,2712.65774000
I0124,2005-07-06,156765,Russell 2000,,1611.16168000,2692.34359000
I0124,2005-07-07,156765,Russell 2000,,1613.70444000,2696.75653000
I0124,2005-07-08,156765,Russell 2000,,1645.62524000,2750.21693000
I0124,2005-07-11,156765,Russell 2000,,1669.48394000,2790.09048000
I0124,2005-07-12,156765,Russell 2000,,1667.12814000,2786.16350000
I0124,2005-07-13,156765,Russell 2000,,1659.32188000,2773.27331000
I0124,2005-07-14,156765,Russell 2000,,1647.80027000,2754.06432000
I0124,2005-07-15,156765,Russell 2000,,1649.58821000,2757.10497000
I0124,2005-07-18,156765,Russell 2000,,1636.72796000,2735.71870000
I0124,2005-07-19,156765,Russell 2000,,1662.32661000,2778.50922000
I0124,2005-07-20,156765,Russell 2000,,1683.94158000,2814.69248000
I0124,2005-07-21,156765,Russell 2000,,1657.96017000,2771.31231000
I0124,2005-07-22,156765,Russell 2000,,1684.49137000,2815.65972000
I0124,2005-07-25,156765,Russell 2000,,1667.60763000,2787.43821000
I0124,2005-07-26,156765,Russell 2000,,1676.54789000,2802.42579000
I0124,2005-07-27,156765,Russell 2000,,1677.28789000,2804.04731000
I0124,2005-07-28,156765,Russell 2000,,1697.57016000,2838.13025000
I0124,2005-07-29,156765,Russell 2000,,1689.37921000,2824.47055000
I0124,2005-08-01,156765,Russell 2000,,1696.97856000,2837.19884000
I0124,2005-08-02,156765,Russell 2000,,1711.16525000,2860.93230000
I0124,2005-08-03,156765,Russell 2000,,1698.41247000,2839.78891000
I0124,2005-08-04,156765,Russell 2000,,1669.73547000,2792.10059000
I0124,2005-08-05,156765,Russell 2000,,1647.23031000,2754.58840000
I0124,2005-08-08,156765,Russell 2000,,1639.30376000,2741.40514000
I0124,2005-08-09,156765,Russell 2000,,1641.49529000,2745.13768000
I0124,2005-08-10,156765,Russell 2000,,1640.69940000,2744.11759000
I0124,2005-08-11,156765,Russell 2000,,1656.13564000,2770.27354000
I0124,2005-08-12,156765,Russell 2000,,1640.30380000,2743.83462000
I0124,2005-08-15,156765,Russell 2000,,1654.33118000,2767.36003000
I0124,2005-08-16,156765,Russell 2000,,1626.90951000,2721.56314000
I0124,2005-08-17,156765,Russell 2000,,1627.43521000,2722.54904000
I0124,2005-08-18,156765,Russell 2000,,1618.39764000,2707.49010000
I0124,2005-08-19,156765,Russell 2000,,1621.68756000,2713.02383000
I0124,2005-08-22,156765,Russell 2000,,1634.01519000,2733.65634000
I0124,2005-08-23,156765,Russell 2000,,1629.03494000,2725.43946000
I0124,2005-08-24,156765,Russell 2000,,1627.89947000,2723.63076000
I0124,2005-08-25,156765,Russell 2000,,1634.58920000,2734.85056000
I0124,2005-08-26,156765,Russell 2000,,1612.07841000,2697.24754000
I0124,2005-08-29,156765,Russell 2000,,1628.67047000,2725.09244000
I0124,2005-08-30,156765,Russell 2000,,1624.80230000,2719.01076000
I0124,2005-08-31,156765,Russell 2000,,1656.48473000,2772.10272000
I0124,2005-09-01,156765,Russell 2000,,1661.31694000,2780.25374000
I0124,2005-09-02,156765,Russell 2000,,1648.58713000,2759.01529000
I0124,2005-09-06,156765,Russell 2000,,1676.28531000,2805.39706000
I0124,2005-09-07,156765,Russell 2000,,1683.35876000,2817.48272000
I0124,2005-09-08,156765,Russell 2000,,1673.78743000,2801.58766000
I0124,2005-09-09,156765,Russell 2000,,1685.16881000,2820.65148000
I0124,2005-09-12,156765,Russell 2000,,1692.05771000,2832.23792000
I0124,2005-09-13,156765,Russell 2000,,1672.94690000,2800.73455000
I0124,2005-09-14,156765,Russell 2000,,1656.08992000,2772.75068000
I0124,2005-09-15,156765,Russell 2000,,1653.78210000,2768.96213000
I0124,2005-09-16,156765,Russell 2000,,1670.08678000,2796.35780000
I0124,2005-09-19,156765,Russell 2000,,1657.76127000,2775.75689000
I0124,2005-09-20,156765,Russell 2000,,1641.87724000,2749.32488000
I0124,2005-09-21,156765,Russell 2000,,1615.29490000,2704.85427000
I0124,2005-09-22,156765,Russell 2000,,1618.34105000,2709.99047000
I0124,2005-09-23,156765,Russell 2000,,1629.01215000,2727.87595000
I0124,2005-09-26,156765,Russell 2000,,1640.80012000,2747.62447000
I0124,2005-09-27,156765,Russell 2000,,1638.23751000,2743.35346000
I0124,2005-09-28,156765,Russell 2000,,1630.46242000,2731.57191000
I0124,2005-09-29,156765,Russell 2000,,1652.81014000,2769.21590000
I0124,2005-09-30,156765,Russell 2000,,1659.68523000,2780.79835000
I0124,2005-10-03,156765,Russell 2000,,1666.52395000,2792.33507000
I0124,2005-10-04,156765,Russell 2000,,1649.84807000,2764.41928000
I0124,2005-10-05,156765,Russell 2000,,1602.96735000,2686.24849000
I0124,2005-10-06,156765,Russell 2000,,1589.23153000,2663.26839000
I0124,2005-10-07,156765,Russell 2000,,1601.37036000,2683.63657000
I0124,2005-10-10,156765,Russell 2000,,1585.55037000,2657.12484000
I0124,2005-10-11,156765,Russell 2000,,1565.95196000,2624.31286000
I0124,2005-10-12,156765,Russell 2000,,1544.79252000,2589.06510000
I0124,2005-10-13,156765,Russell 2000,,1549.04657000,2596.25553000
I0124,2005-10-14,156765,Russell 2000,,1573.57594000,2637.39828000
I0124,2005-10-17,156765,Russell 2000,,1574.12077000,2638.40381000
I0124,2005-10-18,156765,Russell 2000,,1554.22489000,2605.11736000
I0124,2005-10-19,156765,Russell 2000,,1586.32851000,2658.95157000
I0124,2005-10-20,156765,Russell 2000,,1559.63309000,2614.24276000
I0124,2005-10-21,156765,Russell 2000,,1572.53773000,2635.90864000
I0124,2005-10-24,156765,Russell 2000,,1607.01039000,2693.69218000
I0124,2005-10-25,156765,Russell 2000,,1597.38946000,2677.61511000
I0124,2005-10-26,156765,Russell 2000,,1586.64729000,2659.75042000
I0124,2005-10-27,156765,Russell 2000,,1550.90366000,2600.17485000
I0124,2005-10-28,156765,Russell 2000,,1578.99011000,2647.41111000
I0124,2005-10-31,156765,Russell 2000,,1607.01521000,2694.45565000
I0124,2005-11-01,156765,Russell 2000,,1598.11437000,2679.54414000
I0124,2005-11-02,156765,Russell 2000,,1632.97803000,2738.13156000
I0124,2005-11-03,156765,Russell 2000,,1637.25234000,2745.55902000
I0124,2005-11-04,156765,Russell 2000,,1635.73880000,2743.16541000
I0124,2005-11-07,156765,Russell 2000,,1643.38285000,2756.08879000
I0124,2005-11-08,156765,Russell 2000,,1630.94701000,2735.39936000
I0124,2005-11-09,156765,Russell 2000,,1639.84332000,2750.42678000
I0124,2005-11-10,156765,Russell 2000,,1652.56867000,2772.09643000
I0124,2005-11-11,156765,Russell 2000,,1656.86660000,2779.30597000
I0124,2005-11-14,156765,Russell 2000,,1650.06014000,2767.92502000
I0124,2005-11-15,156765,Russell 2000,,1630.94250000,2735.92596000
I0124,2005-11-16,156765,Russell 2000,,1626.97735000,2729.52603000
I0124,2005-11-17,156765,Russell 2000,,1658.04393000,2781.71356000
I0124,2005-11-18,156765,Russell 2000,,1670.68337000,2802.94030000
I0124,2005-11-21,156765,Russell 2000,,1687.43222000,2831.09785000
I0124,2005-11-22,156765,Russell 2000,,1696.35796000,2846.32949000
I0124,2005-11-23,156765,Russell 2000,,1697.80407000,2848.86325000
I0124,2005-11-25,156765,Russell 2000,,1698.90539000,2850.74213000
I0124,2005-11-28,156765,Russell 2000,,1668.89396000,2800.52701000
I0124,2005-11-29,156765,Russell 2000,,1674.33985000,2810.17277000
I0124,2005-11-30,156765,Russell 2000,,1683.26508000,2825.26064000
I0124,2005-12-01,156765,Russell 2000,,1715.37761000,2879.19417000
I0124,2005-12-02,156765,Russell 2000,,1716.29294000,2880.79238000
I0124,2005-12-05,156765,Russell 2000,,1706.32995000,2864.14982000
I0124,2005-12-06,156765,Russell 2000,,1708.82232000,2868.37625000
I0124,2005-12-07,156765,Russell 2000,,1697.48678000,2849.69528000
I0124,2005-12-08,156765,Russell 2000,,1702.99077000,2859.00606000
I0124,2005-12-09,156765,Russell 2000,,1711.80148000,2873.82870000
I0124,2005-12-12,156765,Russell 2000,,1713.71858000,2877.08387000
I0124,2005-12-13,156765,Russell 2000,,1712.45120000,2875.54967000
I0124,2005-12-14,156765,Russell 2000,,1716.11115000,2881.91826000
I0124,2005-12-15,156765,Russell 2000,,1701.78751000,2857.90431000
I0124,2005-12-16,156765,Russell 2000,,1697.68452000,2851.13520000
I0124,2005-12-19,156765,Russell 2000,,1670.75101000,2805.94756000
I0124,2005-12-20,156765,Russell 2000,,1672.06958000,2808.36380000
I0124,2005-12-21,156765,Russell 2000,,1689.37519000,2837.52733000
I0124,2005-12-22,156765,Russell 2000,,1700.15821000,2855.73345000
I0124,2005-12-23,156765,Russell 2000,,1706.02643000,2865.61050000
I0124,2005-12-27,156765,Russell 2000,,1681.50454000,2824.44882000
I0124,2005-12-28,156765,Russell 2000,,1690.21314000,2840.86405000
I0124,2005-12-29,156765,Russell 2000,,1684.93461000,2832.12724000
I0124,2005-12-30,156765,Russell 2000,,1673.15777000,2812.34909000
I0124,2006-01-03,156765,Russell 2000,,1700.06578000,2857.62806000
I0124,2006-01-04,156765,Russell 2000,,1713.01160000,2879.50767000
I0124,2006-01-05,156765,Russell 2000,,1719.26966000,2890.20402000
I0124,2006-01-06,156765,Russell 2000,,1738.19459000,2922.11947000
I0124,2006-01-09,156765,Russell 2000,,1755.23114000,2950.77890000
I0124,2006-01-10,156765,Russell 2000,,1767.03818000,2970.63432000
I0124,2006-01-11,156765,Russell 2000,,1767.53649000,2971.64873000
I0124,2006-01-12,156765,Russell 2000,,1756.60135000,2953.32071000
I0124,2006-01-13,156765,Russell 2000,,1760.70447000,2960.23204000
I0124,2006-01-17,156765,Russell 2000,,1748.71959000,2940.09471000
I0124,2006-01-18,156765,Russell 2000,,1749.10578000,2940.90171000
I0124,2006-01-19,156765,Russell 2000,,1776.84965000,2987.59389000
I0124,2006-01-20,156765,Russell 2000,,1751.14726000,2944.41973000
I0124,2006-01-23,156765,Russell 2000,,1759.14086000,2957.86301000
I0124,2006-01-24,156765,Russell 2000,,1784.49715000,3000.50655000
I0124,2006-01-25,156765,Russell 2000,,1780.59409000,2993.97510000
I0124,2006-01-26,156765,Russell 2000,,1810.49773000,3044.32366000
I0124,2006-01-27,156765,Russell 2000,,1819.78928000,3060.31493000
I0124,2006-01-30,156765,Russell 2000,,1816.43419000,3054.78091000
I0124,2006-01-31,156765,Russell 2000,,1822.22479000,3064.53806000
I0124,2006-02-01,156765,Russell 2000,,1827.89546000,3074.14777000
I0124,2006-02-02,156765,Russell 2000,,1804.95223000,3035.79118000
I0124,2006-02-03,156765,Russell 2000,,1799.89945000,3027.43898000
I0124,2006-02-06,156765,Russell 2000,,1809.03087000,3042.85766000
I0124,2006-02-07,156765,Russell 2000,,1782.41581000,2998.12908000
I0124,2006-02-08,156765,Russell 2000,,1792.29617000,3014.98156000
I0124,2006-02-09,156765,Russell 2000,,1784.86105000,3002.56340000
I0124,2006-02-10,156765,Russell 2000,,1782.29458000,2998.27243000
I0124,2006-02-13,156765,Russell 2000,,1765.89496000,2970.94127000
I0124,2006-02-14,156765,Russell 2000,,1788.68699000,3009.35075000
I0124,2006-02-15,156765,Russell 2000,,1802.09217000,3032.09845000
I0124,2006-02-16,156765,Russell 2000,,1819.04103000,3060.68383000
I0124,2006-02-17,156765,Russell 2000,,1816.61590000,3056.66548000
I0124,2006-02-21,156765,Russell 2000,,1806.27507000,3039.29030000
I0124,2006-02-22,156765,Russell 2000,,1823.05086000,3067.62392000
I0124,2006-02-23,156765,Russell 2000,,1820.35491000,3063.11971000
I0124,2006-02-24,156765,Russell 2000,,1830.68496000,3080.63534000
I0124,2006-02-27,156765,Russell 2000,,1840.70172000,3097.86640000
I0124,2006-02-28,156765,Russell 2000,,1815.86492000,3056.10129000
I0124,2006-03-01,156765,Russell 2000,,1844.96371000,3105.24858000
I0124,2006-03-02,156765,Russell 2000,,1839.51822000,3096.14642000
I0124,2006-03-03,156765,Russell 2000,,1835.24874000,3089.02962000
I0124,2006-03-06,156765,Russell 2000,,1817.15679000,3058.58302000
I0124,2006-03-07,156765,Russell 2000,,1792.04540000,3016.33481000
I0124,2006-03-08,156765,Russell 2000,,1793.99205000,3019.94292000
I0124,2006-03-09,156765,Russell 2000,,1785.14065000,3005.08932000
I0124,2006-03-10,156765,Russell 2000,,1805.19120000,3038.94892000
I0124,2006-03-13,156765,Russell 2000,,1809.39712000,3046.48535000
I0124,2006-03-14,156765,Russell 2000,,1829.43940000,3080.37564000
I0124,2006-03-15,156765,Russell 2000,,1846.42757000,3109.18227000
I0124,2006-03-16,156765,Russell 2000,,1848.56047000,3112.88406000
I0124,2006-03-17,156765,Russell 2000,,1854.27653000,3122.52704000
I0124,2006-03-20,156765,Russell 2000,,1853.10588000,3120.64119000
I0124,2006-03-21,156765,Russell 2000,,1829.43771000,3080.82322000
I0124,2006-03-22,156765,Russell 2000,,1851.17851000,3117.58188000
I0124,2006-03-23,156765,Russell 2000,,1858.02205000,3129.21007000
I0124,2006-03-24,156765,Russell 2000,,1873.50145000,3155.28973000
I0124,2006-03-27,156765,Russell 2000,,1873.99747000,3156.13977000
I0124,2006-03-28,156765,Russell 2000,,1867.14586000,3144.67531000
I0124,2006-03-29,156765,Russell 2000,,1899.20954000,3200.12534000
I0124,2006-03-30,156765,Russell 2000,,1895.28022000,3193.71065000
I0124,2006-03-31,156765,Russell 2000,,1901.60232000,3204.37405000
I0124,2006-04-03,156765,Russell 2000,,1886.90096000,3179.75002000
I0124,2006-04-04,156765,Russell 2000,,1894.59392000,3192.76112000
I0124,2006-04-05,156765,Russell 2000,,1904.38617000,3209.48173000
I0124,2006-04-06,156765,Russell 2000,,1904.32385000,3209.55576000
I0124,2006-04-07,156765,Russell 2000,,1879.21207000,3167.28115000
I0124,2006-04-10,156765,Russell 2000,,1871.31957000,3153.98039000
I0124,2006-04-11,156765,Russell 2000,,1844.37519000,3108.81625000
I0124,2006-04-12,156765,Russell 2000,,1858.44248000,3132.65980000
I0124,2006-04-13,156765,Russell 2000,,1866.73172000,3146.63772000
I0124,2006-04-17,156765,Russell 2000,,1862.65841000,3139.81042000
I0124,2006-04-18,156765,Russell 2000,,1913.20429000,3225.10649000
I0124,2006-04-19,156765,Russell 2000,,1934.61567000,3261.23845000
I0124,2006-04-20,156765,Russell 2000,,1925.28792000,3245.52141000
I0124,2006-04-21,156765,Russell 2000,,1918.96871000,3234.91794000
I0124,2006-04-24,156765,Russell 2000,,1904.08504000,3209.82766000
I0124,2006-04-25,156765,Russell 2000,,1900.80512000,3204.31524000
I0124,2006-04-26,156765,Russell 2000,,1901.83412000,3206.37682000
I0124,2006-04-27,156765,Russell 2000,,1892.30560000,3190.62232000
I0124,2006-04-28,156765,Russell 2000,,1900.12261000,3203.85238000
I0124,2006-05-01,156765,Russell 2000,,1891.62820000,3189.56086000
I0124,2006-05-02,156765,Russell 2000,,1907.75544000,3216.80231000
I0124,2006-05-03,156765,Russell 2000,,1908.04778000,3217.40600000
I0124,2006-05-04,156765,Russell 2000,,1925.41723000,3246.85100000
I0124,2006-05-05,156765,Russell 2000,,1943.08637000,3276.68830000
I0124,2006-05-08,156765,Russell 2000,,1942.51703000,3275.90118000
I0124,2006-05-09,156765,Russell 2000,,1940.32137000,3272.26660000
